"Data Source","World Development Indicators",
"Last Updated Date","2024-03-28",
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Not classified","INX","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Broad money (current LCU)","FM.LBL.BMNY.CN","52070000000","57140000000","71810000000","85700000000","99440000000","114310000000","130610000000","155620000000","179770000000","211660000000","249680000000","309620000000","418770000000","545620000000","779140000000","1049880000000","1510750000000","1904870000000","2350830000000","3186410000000","4024780000000","4683200000000","5883900000000","6983100000000","","","9848000000000","11745200000000","14105900000000","17283100000000","20392000000000","25607300000000","31850800000000","41486100000000","55299200000000","71940800000000","95291100000000","117858100000000","141882800000000","172386600000000","233360033000000","301762100000000","387502500000000","493147600000000","634589300000000","843038500000000","1.1494889E+15","1.5391215E+15","1.7219217E+15","2.187419E+15","2.7251142E+15","3.2746468E+15","4.3873364E+15","5.5297738E+15","7.4706438E+15","9.2911E+15","1.18888E+16","","","","","","","",
"Iraq","IRQ","Broad money (current LCU)","FM.LBL.BMNY.CN","132100000","136400000","148000000","163600000","166600000","197330000","212340000","225140000","248400000","284380000","298980000","321120000","364300000","457610000","652220000","906580000","1104590000","","","","","","","","","","","","","","","","","","","","","","","","","","","","14355914441771","14888028438072","19920263000000","27311731000000","36929576000000","46791247000000","61393052000000","74098034000000","77187496910532","89512076030109.4","92988875989307.2","84527272309549.8","90466369605104.2","92857046559138.8","95390725026388.8","103441131326501","119906259918501","139885978092501","","",
"Iceland","ISL","Broad money (current LCU)","FM.LBL.BMNY.CN","32930000","41500000","51900000","59330000","61629000","77171000","86345000","104040000","113058000","139452000","172720000","208624000","246756000","326810000","420360000","542070000","720270000","1037590000","1540050000","2421190000","4002710000","4998650000","8512620000","15332040000","20569170000","31571250000","41642470000","56999830000","74408850000","112090847000","127901920000","148251540000","154031780000","164094928000","167435965000","171656311000","182280670000","199328310000","229608020000","269233543000","298147232800","343347285000","393963012000","482088689000","560930422000","707930372000","1133532386000","1199894677896.41","1584948716516.1","1624112393428.34","1461357546817.04","1544548669906.48","1473986816915.12","1542586748370.7","1631855284205","1722791714699","1642935750064","1725644264375","1846297779127.78","1968042565345","2112996073127","2342619762974","2550356588209","",
"Israel","ISR","Broad money (current LCU)","FM.LBL.BMNY.CN","140000","170000","230000","270000","333000","387000","453000","573000","696000","805000","965000","1286000","1113627","1365937","1934521","2652244","3731662","6088854","6326863","9979483","24209784","224983212","544116418","1669732000","10188445000","27360660000","33038236000","42037120000","51390925000","62217998000","74302550000","87473336000","110626013000","134926484000","168109475000","204544936000","255650186000","293881173000","351636275000","406275761000","438861689000","476648970006.667","529294225372.546","528940781334.283","567188526016.672","624088983907.657","667431356662.302","531077551717.671","597562352468.031","632155459285.88","651958700389.544","727301038644.175","773125248696.428","839047592997.995","938268852924.529","977826303724.891","1034124577197.75","1087964699224.45","1133735871289.58","1218946346450.21","1487360255211.42","1716343445638.41","1829195064247.93","",
"Italy","ITA","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Broad money (current LCU)","FM.LBL.BMNY.CN","101600000","94720000","126758000","144322000","159020000","171098000","196967000","220165000","286501000","339091000","390325000","482247000","544517000","672460000","894673000","983243000","1039562000","1162947000","1360896000","1546165000","2036433000","2406274000","3288399000","4206883000","4784091000","6351331000","9372244000","11017741000","15264855000","16807550000","20438248000","30109677000","46492021000","60368800000","77624145000","99348947000","121597883000","141542003000","153546930000","167615096000","155937220000","196826111000","225112354000","249887297000","290585191000","311741038000","359988569000","412605514000","433872227000","476856588000","503488432000","527819898000","573738157000","647270725000","690943468000","783508949000","888742328156.87","988747589489.07","1086545822664.77","1191629761439.36","1411793741889.8","1602010956095.31","1738518651990.46","",
"Jordan","JOR","Broad money (current LCU)","FM.LBL.BMNY.CN","30960000","35600000","43040000","48030000","53666000","64309000","76024000","94138000","108834000","118841000","129255000","135144000","146578000","176421000","220531000","292139000","387492000","473922000","607567000","767180000","980252000","1183641000","1406890000","1617911000","1762176000","1879120000","2078752000","2404209000","2777968000","3237646000","3505382000","4059362000","4195007000","4384061000","4530186000","4789693000","4746115000","5108807000","5431429000","6273344000","6751567000","7298631000","7925640000","9242463000","10209370000","12395640000","13986737000","15724600000","19041580000","23666710000","25849580000","26546950000","26004840000","29685940000","28450581885.418","30595776713.447","31924675287.131","31910444404.805","31960368736.331","33600074149.169","35527131079.188","38026710926.031","40071950532.924","",
"Japan","JPN","Broad money (current LCU)","FM.LBL.BMNY.CN","8081000000000","9352000000000","15059000000000","18667000000000","21522000000000","25394000000000","29523000000000","34098000000000","39154000000000","46399000000000","77668000000000","96452000000000","120535000000000","143398000000000","163561000000000","191309000000000","220972000000000","251302000000000","287519000000000","319584000000000","350418000000000","391677000000000","428079000000000","464412000000000","500947000000000","544753000000000","594777000000000","650850000000000","709958000000000","788005000000000","842001000000000","888721000000000","917964000000000","958532000000000","998667000000000","1.039341E+15","1.078877E+15","1.1415606E+15","1.1773644E+15","1.210357E+15","1.2265221E+15","1.0150772E+15","1.0244509E+15","1.0299881E+15","1.0363934E+15","1.0386666E+15","1.0312543E+15","1.0382238E+15","1.0471335E+15","1.0691902E+15","1.0885913E+15","1.120357E+15","1.1451047E+15","1.1854683E+15","1.2193227E+15","1.2558099E+15","1.3042503E+15","1.3496071E+15","1.3811422E+15","1.4099036E+15","1.5134619E+15","1.5580677E+15","1.5924115E+15","",
"Kazakhstan","KAZ","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8198000000","55417000000","115384000000","139452000000","172998977000","148549173000","273880260000","397015082000","556626269000","723924545747.04","971749473935.43","1650115432836.91","2065348405431.83","3677560964517.41","4629829467469.54","6267200983087.16","7487305711639.68","8482828474168.71","9752235604226.79","10522812381546.7","11598118000701.2","12801495279469","17125874621538.6","19798591595829.6","19456330356201.9","20813371383577","21322070308710.5","24917784651574","30099290604147.2","34295954597207.2","",
"Kenya","KEN","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","1885000000","2086000000","2317000000","2747590000","3505430000","3769480000","4295170000","5356070000","5454180000","6556640000","8193000000","12199340000","14155080000","16010710000","16136020000","18276240000","21369710000","22425810000","25293220000","26898400000","35693900000","39666700000","42855600000","48392900000","58099200000","69470800000","96579300000","123653800000","152314120000","196485943000","246246119000","295974693000","304650456000","324415249000","340337217644.95","359533472192.35","395087055077.1","441657148498.7","501155715514.05","550812085969.15","644295397506.45","775880137611.65","896520484867.764","1044063756335.14","1277533897163.15","1522207881390.42","1741288952397.34","2007328740028.16","2539697667353.91","2947822254507.46","3062504636415.47","3338385085696.45","3676329175321.06","3897552194820.77","4414885385927.89","4689438972166.79","5042418793325.91","",
"Kyrgyz Republic","KGZ","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2777262000","3188317000","4214340000","4953070000","6621050000","7397199000","8234000000","11023548000","14701486000","19416256000","21338371300","32045553200","43389864744.5","46752160393.36","57141977679.33","69224720790.54","79544863928.55","98499911314.47","120922728121.64","124577185394.17","143142891773.3","164017336848.856","193390631403.37","204071109316.66","230260572831.63","285248160383.9","339778298351.22","443722269102.77","",
"Cambodia","KHM","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","333469000000","452046000000","649106000000","911618000000","1062871000000","1230067000000","1442503000000","1830507200000","2206206370252.92","2892110269214.5","3338433376842.7","4284832596891.88","4962544067341.88","6974652737783.92","11287533657941.1","11902257700000","16137411200000","19574664800000","20345513205254","28363734858512.4","34553453959318.5","45436650983439.9","53159602880895.1","64323108036945.1","79209386422454.1","100240470021974","118436428209088","136542097848588","158938990884873","171962126821666","",
"Kiribati","KIR","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","85532000","96642000","116836000","130917000","150689000","153705000","194084000.12207","232559000","216449999.87793","271229000","335276000","369222000","396499000","464903000","513239000","546546000","637405561","670431854","746990649","836260095","890427831","1105014612","1159892559","1223592095","1340301474","1560312833","1666720513","1908592915","2122079218","2127017412","2230621603","2373714257.53213","2603083909.75987","2914770933.52895","3236440777.98179","3582469917.39203","3756463000","3739970000","3647740000","3553848570.02","3016592410","2771547080.1","3017108701.43","3129938865.28","",
"Korea, Rep.","KOR","Broad money (current LCU)","FM.LBL.BMNY.CN","28252000000","41223000000","51657000000","55425000000","63629000000","97105000000","156978000000","253902000000","437662000000","704569000000","897782000000","1084920000000","1451786000000","1980463000000","2456500000000","3150010000000","4204780000000","5874320000000","7928630000000","9877840000000","12534450000000","15671190000000","19904200000000","22938130000000","24705580000000","28565330000000","33833070000000","40279550000000","48939080000000","58637070000000","68707500000000","83745800000000","96258700000000","112219100000000","133178700000000","153945500000000","178311600000000","203531500000000","258538300000000","329317400000000","413048900000000","764979288000000","872075556000000","898069427000000","954722520159534","1.02144864397758E+15","1.149262113E+15","1.273611866E+15","1.425887495E+15","1.566849999E+15","1.660530025E+15","1.751458357E+15","1.8356415984E+15","1.9207950174E+15","2.0772340344E+15","2.2473750434E+15","2.407459074E+15","2.530353622E+15","2.700362359E+15","2.913609579E+15","3.199835655E+15","3.613687601E+15","3.75823545820157E+15","",
"Kuwait","KWT","Broad money (current LCU)","FM.LBL.BMNY.CN","117000000","146400000","176100000","177600000","204900000","215900000","305200000","321600000","386400000","379100000","365900000","418800000","493600000","536300000","684600000","891100000","1220100000","1568700000","1950400000","2262700000","2857600000","4041600000","4550300000","4898100000","5169500000","5089800000","5110500000","5240300000","5599700000","5867200000","","6016700000","6058500000","6396500000","6742900000","7374800000","7330900000","7616000000","7556500000","7678000000","8163200000","9208521900","9646309000","10401246100","11685218000","13086248500","15920579100","18959946200","21950203500","24895757500","25634183600","27746637800","29540683400","32423720500","33620427800","34239348800","35778745500","37147850400","38606413600","38129244000","39142868900","","","",
"Latin America & Caribbean (excluding high income)","LAC","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41114000000","44339000000","51315000000","76462000000","125848000000","166033000000","193266000000","244929000000","406000000000","865932000000","1544504000000","2255603000000","2564990000000","3529400000000","4237920000000","5154850000000","5560340000000","7046120000000","9774230000000","11563950000000","15311420000000","21302620000000","","","","","","","","","","","","","",
"Lebanon","LBN","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","2662000000","3214500000","3436900000","3353300000","3470400000","3726300000","4266700000","5275300000","6382900000","7733000000","9578500000","10648000000","11192800000","14341700000","17215400000","21862000000","28826300000","40397200000","48556800000","61719900000","76277400000","119102100000","323897300000","1471309000000","2174612000000","2465205000000","3822324000000","5499499000000","11775791000000","15678459000000","19651322000000","22883336000000","28915060000000","34569570000000","40138770000000","44825100000000","49234800000000","52910400000000","57177460000000","64635698000000","71159786000000","74357720000000","80155043000000","90109761000000","103423997000000","123718553000000","138694683000000","146282664000000","156478806000000","167248217000000","177123895000000","186095008800000","199926894744000","208336267125208","","","","","","",
"Liberia","LBR","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","3163111.79034491","1591774.86358835","2344487.12490776","2632910.18392971","3251014.96862181","3331981.87185628","2556056.22710954","2263046.47915436","2825055.84285556","3126679.09115483","3149655.60148539","3707918.09066629","4399646.76885779","5059182.48954544","5551982.37748905","6722040.26306055","","7634619.08985375","9132549.86569527","15127029.2891687","16900053.7319746","20393318.3961476","19122284.4942621","18331817.2829741","46010528.217792","50860664.6381481","61653419.7176212","58501508.9726902","48297260.1401794","54990210.1215585","86656299.0165284","111713588.948989","147944490.606265","184529574.318578","254083219.46644","319285088.363373","410038667.00908","533623085.294166","545374423.655533","668874501.149997","615677662.228411","669304970.498061","614892964.057902","680309617.909912","700940239.453893","649072073.35974","664673252.895306","","","",
"Libya","LBY","Broad money (current LCU)","FM.LBL.BMNY.CN","29100000","35000000","41100000","48420000","61970000","93540000","119890000","149220000","188910000","249400000","296410000","430860000","518120000","672790000","1052610000","1103710000","1433240000","1798650000","2066070000","2807160000","3554760000","4114230000","3789560000","3599030000","3605260000","4580380000","4287390000","4415960000","4211930000","4687253000","5577009000","5516345000","6426200000","6808230000","7761430000","8503200000","8590500000","8272300000","8587100000","9222700000","9509100000","9919500000","10525200000","11209400000","12752900000","16452000000","18768200000","25908200000","38653000000","45383600000","45123400000","55953209204","62993600000","66958700000","66731910036.783","75078100000","91650600000","114332265788.267","113613440852.844","111507346006.406","128434385195.004","102408739398.817","","",
"St. Lucia","LCA","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","82085000","100504000","106479000","127372000","149625000","167236000","196435000","214552000","245777000","274030999.999106","328638000.00003","412205000","479337000","587287000","684940000","765456000","826273000","849541000","901252000","959834407","1063182042","1115408734","1162194292","1296526613","1402334788","1488536980","1555229273","1576016951","1744837826","1884260836","2118968570","2488344849","2661163382","2865783790","2952554988","3006326252.25245","3102609712.62035","3204350619.43144","3300174303.87324","3393617964.17244","3577491000","3613380000","3717260000","3901634655.8","3576173280","3122368804","3586490128.5","3731918285.4","",
"Latin America & Caribbean","LCN","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Broad money (current LCU)","FM.LBL.BMNY.CN","1554000000","1622000000","1729000000","2182600000","2230000000","2311300000","2264600000","2517200000","2741700000","2886200000","3127900000","3460700000","4002000000","4115900000","4608200000","4769600000","6319300000","8823700000","11593000000","16550900000","21302700000","25536100000","32013500000","38711600000","44911900000","50655500000","52800800000","60952900000","70012100000","75859023008","90932137608.08","110820554614.53","129442182500","159610530603.942","191001600629.47","259441700000","288655900000","333668100000","377741100000","428319000000","483421400000","549128700000","622478700000","717834936000","858636919000","1022265660297.23","1204542052612.48","1404015833111.64","1522760630929.58","1806147327870.06","2091402120721.85","3136752212997.33","3689690616609.63","4288473308226.88","4910589183753.88","5747102790260","6677336447424.22","7839493796980.93","8734015233540.62","9460994862276.86","","","","",
"Lower middle income","LMC","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","118605000","148934000","190604000","224589000","258217000","314266000","358278000","395673000","500943000","571477000","627129000","691332000","764508000","935173000","1037007000","1138743538","1334021264","1530998181","1768834466","1677843000","1700900000","1992711000","2168179000","2297850000","2375548000","2592569000","3507904000","4081458000","4883557000","5273720473.3","6453250796.17","6659644207.32","7148680579.44","8661613008.42","9003837323.68085","10134561485.5955","9644191129.58975","12105974458.4848","13400596765.1585","12195220748.0744","14282899615.7805","","","",
"Late-demographic dividend","LTE","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","7953742000","9249347000","11074189000","14277953000","20001134000","24251434000","30645508000","41950694000","50802194000","54313457000","61213272000","69443544000","74332666000","78182868000","80627597000","86096345000","84917791000","91550005000","98959342000","111090046000","120947033000","135659793000","168911862000","185540565000","189790344000","212233314000","243053843000","297963895000","374931002000","441410532000","487471794000","472829009000","532475286000","591465630000","651452054000","687520576000","692358396000","687540070000","717710704000","",
"St. Martin (French part)","MAF","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Broad money (current LCU)","FM.LBL.BMNY.CN","2870000000","3021000000","3490000000","3724000000","3783000000","4043000000","4011000000","4381290000","4938060000","5475710000","5907550000","6669410000","7882840000","9191870000","11885810000","14274220000","16858300000","20181300000","23744250000","27032990000","29960630000","34887600000","38754830000","45608180000","50270320000","56881000000","66494000000","73091000000","84205000000","94504000000","114802000000","134092000000","146507000000","158145000000","174242000000","186516000000","198780000000","230964000000","244909000000","269985921906","292784000000","345819941348.236","381494324996.871","411502762507.015","445879623376.822","508563091358.831","600555083282.443","705935283353.008","799905705454.74","855954890264.195","891865670889.484","949287067490.55","992175962578.524","1022815973402.16","1086226987072.34","1148038755845.39","1202413574764.41","1269097276754.07","1320624269176.58","1370518255153.49","1485118133004.47","1560769188253.94","1685064623218.32","",
"Monaco","MCO","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18210047","83394623","349243600","753205300","1245215800","1430082100","1922856800","1763937305","2520019270","3571467413","4789818921","6538273476","8523676329","11772993043","15826816618","19558100418","27344237138","31680771857","32684464343.63","37136736024.8","41074108797.87","49626191007.4724","62782500671.4496","65972988383.7651","64005378833.5477","70548727123.4927","77055880000","83194003896","89950706570","107630958872.13","119773339876.73","126086912727.54","",
"Madagascar","MDG","Broad money (current LCU)","FM.LBL.BMNY.CN","","","5308000000","5518000000","6066000000","6482000000","7034000000","8137200000","8729800000","9541400000","11032400000","11710400000","13088400000","13604200000","16435600000","16742800000","19415800000","22062000000","25524000000","28131000000","33925400000","42043000000","45782400000","41619200000","51618400000","58467800000","73448400000","86999000000","106519000000","142402400000","148783600000","195066000000","238487800000","296250600000","451930800000","525214800000","609006200000","735788600000","781353600000","931215800000","1090951600000","1350904600000","1458394795623.12","1586936868561.2","1987223448800","2031867593539.48","2660033971159.82","3226837927411","3621700242123.78","3987969312825.78","4456826087139.38","5211743463298.09","5606323982182.8","5810825628717.38","6437135469779.27","7501016703961.84","8887147176337.79","10495624676875.6","11750579777837.7","12570558928264","13959402774982.2","15486477168119.9","17614966841821.2","",
"Maldives","MDV","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","61815000","63167000","66806000","90423000","142912000","156813000","139421000","137130000","181520000","235109000","294737000","329807000","376839000","451857000","535871000","668539000","752510000","1022690000","1268070000","1463440000","1845890000","2276340000","2799860000","2898630000","3019560000","3254291217.14","3956718577.38","4636454529.29","6090812887.94","6737210185.29161","8008651939.9926","9938819714.64","12110272374.31","13855275390.68","15883970112.31","19062239077.37","20001611515.55","23676728450.85","27197055754.29","30491924283.62","30436282609.07","32005875289.08","33088326226.59","36241440260.43","41384961351.07","52221659806.37","55374692357.11","",
"Middle East & North Africa","MEA","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Broad money (current LCU)","FM.LBL.BMNY.CN","37390000","42310000","47890000","55880000","65280000","71250000","77690000","86960000","97850000","115820000","135240000","152780000","178700000","223400000","272450000","344310000","531020000","554300000","748400000","1016500000","1404900000","2110600000","3258000000","5327000000","9008000000","12788000000","21870000000","52818000000","45947000000","90012000000","165429000000","246834000000","305019000000","356566000000","428265000000","564692000000","717222000000","1124959358815.45","1321252340224.4","1568959735203.44","1498553751318.49","1780943253860.28","1871265757815.76","2046095973009.73","2313031831230.57","2543606305828.94","2713839602516.21","2989234193650.34","3255244371112.76","3630392917007.36","4093769148366.49","4502269000000","4956275583767.52","5366634527970","6020968846000","6754859008600","7588052757340","8439789279220","8822023710873.73","9236663552931.68","10478072481817.2","11474295137956.5","12314704450867.2","",
"Marshall Islands","MHL","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43694000000","19592000000","19949000000","19907000000","24664000000","27873000000","36575000000","44712000000","74502000000","68487000000","81154115091","94550286034.5","109402898289","136542100291","177384535918","198348210381.5","201660973144.531","225085857910.156","245181134277.344","252693923828.125","259276279541.016","282407893310.547","304073890380.859","322198916503.906","336988518554.688","373435521484.375","404028100097.656","436230867187.5","474753072265.625","499802505859.375","",
"Mali","MLI","Broad money (current LCU)","FM.LBL.BMNY.CN","","","6700000000","7364500000","8566500000","9323000000","11271500000","12343500000","11775000000","12204000000","13640500000","14682500000","16410500000","17852000000","27134500000","32525000000","36251000000","41822500000","51488500000","60110000000","62798499999.998","64698499999.998","72298499999.998","87268499999.998","117390000000","127579300000","135309500000","129921900000","140649600000","141990800000","135040700000","152719000000","157246000000","170408000000","237224200000","254555300000","316834200000","345042600000","359453300000","363071700000","408455900000","491705500000","617791500000","751194600000","724168648347","809291192660","888883464104","877770937843","763225370081","1084773271641","1261935029674","1424959714294","1645628127237","1780524947332","1883660181814","2079428073669","2302852530213","2402485874581.43","2702962733384","2820966994077","3166839892204","4319965920350","4783088309661","",
"Malta","MLT","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Broad money (current LCU)","FM.LBL.BMNY.CN","1616000000","1654000000","1858000000","2496000000","2303000000","2117000000","2284000000","2355000000","2375000000","2397000000","2504300000","2620100000","3125000000","3768800000","4606000000","5465700000","6039000000","6300000000","7288000000","8503000000","9947000000","11978000000","13555000000","15670000000","18436000000","18109000000","23784000000","17920000000","23283000000","30784000000","42376000000","58009000000","77840920000","98832440000","131645810000","182901800000","254322600000","325730300000","435390500000","563999000000","803362000000","1153958000000","1564611000000","1576084000000","2081861000000","2650387000000","3374238000000","4383844000000","5036695000000","6579807000000","9376207000000","12245452000000","16232450790000","21333522410000","25804365230000","33719316860000","39602957880000","47738364750000","54693994520000","63195862070000","74683212240000","","","",
"Middle East & North Africa (excluding high income)","MNA","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153319700","181931900","222843600","408651300","895586300","1780824985.1","1600751984.4","1456912006.3","1504013027.8","1531977341","1653175030.7","1700736081.48416","1857383926.28691","2063842872.32878","2252946285.27","2544913921.58","2624968698.51","2581165196.65","2484414614.78","2872258374.44","3531398228.05","",
"Mongolia","MNG","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9914814000","13052614000","42763280000","76955800000","102044700000","119594500000","170065500000","167249600000","220166900000","258819000000","331064280826","470298704968.11","703332415689.15","847032443288.99","1140159050454.42","1536590413990.75","2401249711880.53","2267415261998.84","2879429725678.63","4678683671729.4","6411181695308.06","7611876986140.84","9452551802687.1","10634330694970.5","10048995826784.7","12158529936084.6","15861198545178.1","19474697569629.8","20833642011950","24480747681781.1","27863476539423.9","29664808011296.4","",
"Northern Mariana Islands","MNP","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Broad money (current LCU)","FM.LBL.BMNY.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","450235000","617837000","891500000","1522500000","2543700000","3826476698.8802","5651638579.53674","6732879141.43274","8342026421.38365","9829233615.89201","12953911312.9314","17917467436.2632","20586712079.3303","28237565658.6375","32556292099.2656","34480485387.337","43784727503.1518","54004753529.0703","67099449722.73","80723685136.9831","107075000721.933","133411793629.898","143801723598.507","186012988351.112","216424904475.5","264469835176.039","333464607636.868","367166421649.399","385846029448.489","417571666764.805","473467360419.959","583679321173.541","594647512487.902","646596407116.535","",
"Mauritania","MRT","Broad money (current LCU)","FM.LBL.BMNY.CN","","","55800000","54700000","51300000","46100000","62200000","74900000","87870000","94670000","125210000","125730000","158820000","202420000","314500000","397880000","496380000","523860000","534010000","646510000","739170000","955990000","970830000","1020940000","1141410000","1394420000","1498540000","1776070000","1812160000","2060230000","2322060000","2508840000","","","","","","","","","","","","","","15380900000","17791800000","21155800000","24063256308.16","27803470233.311","30877898866.167","37555040745.349","43792461899.655","53610623910.409","54389244646.379","54233312571.1777","57855677643.5101","67494163306.445","74858513287.37","82306489466.06","","","","",
